time,open,high,low,close,volume
1593475200,0.01964,0.01975,0.01878,0.01895,132552405.90000001
1593561600,0.01897,0.01965,0.01852,0.01869,291569399.69999999
1593648000,0.01869,0.01942,0.01803,0.01886,220666054.69999999
1593734400,0.01884,0.01962,0.01866,0.01923,188402192.90000001
1593820800,0.01921,0.0196,0.01896,0.01955,104237593
1593907200,0.01954,0.01966,0.01863,0.01908,159233813.80000001
1593993600,0.01907,0.02009,0.01889,0.01992,176411438.40000001
1594080000,0.01994,0.0205,0.01956,0.0201,216122657.19999999
1594166400,0.0201,0.02184,0.01988,0.02164,389290494.89999998
1594252800,0.02164,0.0217,0.01968,0.02064,338793127.10000002
1594339200,0.02061,0.0215,0.02007,0.02115,228318652.30000001
1594425600,0.02114,0.02168,0.02056,0.02135,213658130.09999999
1594512000,0.02136,0.02159,0.02031,0.02122,196072225.30000001
1594598400,0.0212,0.02385,0.02109,0.02235,609404804.39999998
1594684800,0.02237,0.02258,0.02103,0.02238,349608220.89999998
1594771200,0.02239,0.02378,0.02214,0.02223,380121161.80000001
1594857600,0.02223,0.02311,0.01995,0.02091,411946143.80000001
1594944000,0.02089,0.02183,0.02067,0.02114,207724935.30000001
1595030400,0.02114,0.02159,0.02071,0.02144,137162396.69999999
1595116800,0.02148,0.0216,0.02075,0.02126,173168616.40000001
1595203200,0.02127,0.02289,0.021,0.0216,457884394.39999998
1595289600,0.02158,0.022,0.02081,0.02128,296716399.60000002
1595376000,0.02127,0.0217,0.02092,0.02122,208972028
1595462400,0.02123,0.0216,0.021,0.0211,167518796.59999999
1595548800,0.02111,0.02136,0.01979,0.02062,221182636.80000001
1595635200,0.02062,0.02134,0.0206,0.02091,173498374
1595721600,0.0209,0.02139,0.0205,0.02072,211731573
1595808000,0.02069,0.02094,0.01775,0.01995,519533336.39999998
1595894400,0.01993,0.02111,0.0191,0.02047,376915637.60000002
1595980800,0.02047,0.02098,0.02007,0.02034,231435870.5
1596067200,0.02032,0.02109,0.02008,0.02041,184204493.90000001
1596153600,0.02043,0.02067,0.02009,0.02025,155344313.19999999
1596240000,0.02028,0.02145,0.02002,0.02109,244980078.69999999
1596326400,0.02108,0.02142,0.01964,0.02002,289771797.89999998
1596412800,0.02005,0.02093,0.0199,0.02043,168916459.59999999
1596499200,0.02042,0.02087,0.02031,0.02067,171278632.59999999
1596585600,0.02069,0.02198,0.02051,0.0213,330387235.19999999
1596672000,0.02131,0.02228,0.02116,0.02176,299217278.5
1596758400,0.02174,0.02233,0.02057,0.02135,238236832.30000001
1596844800,0.02132,0.02294,0.02124,0.02287,364680394.30000001
1596931200,0.02287,0.02378,0.02225,0.02268,414812921.80000001
1597017600,0.02265,0.02459,0.02168,0.02449,510540932.39999998
1597104000,0.02452,0.02625,0.0219,0.02303,757209302.60000002
1597190400,0.02303,0.02598,0.0226,0.02528,445060870.5
1597276800,0.02528,0.02868,0.0239,0.02715,932062475.10000002
1597363200,0.02715,0.02877,0.02634,0.0282,445361814
1597449600,0.02819,0.03238,0.027,0.03005,845662759.5
1597536000,0.03009,0.031,0.02829,0.03014,421130913.60000002
1597622400,0.03013,0.032,0.02772,0.02874,549737321
1597708800,0.02874,0.02963,0.02508,0.02674,422395533.19999999
1597795200,0.0268,0.02737,0.0237,0.02479,520059072.10000002
1597881600,0.02482,0.02691,0.02462,0.02667,319034088.19999999
1597968000,0.02668,0.02888,0.02471,0.02477,497453588
1598054400,0.02478,0.02645,0.02332,0.02615,292614464.69999999
1598140800,0.02609,0.02616,0.0248,0.0253,128034627.7
1598227200,0.02531,0.02839,0.02491,0.02794,332898380.69999999
1598313600,0.02794,0.02816,0.02486,0.0257,296675831.5
1598400000,0.0257,0.02771,0.02549,0.02739,295374451.89999998
1598486400,0.02736,0.02764,0.0249,0.02579,232519474.09999999
1598572800,0.02578,0.02727,0.02539,0.02684,132684520.59999999
1598659200,0.02688,0.02865,0.0265,0.02753,258086426.90000001
1598745600,0.02753,0.02872,0.02706,0.02718,202581383.59999999
1598832000,0.02715,0.02753,0.02611,0.02652,174415747.30000001
1598918400,0.02659,0.02695,0.02528,0.02548,244409079.5
1599004800,0.02547,0.02597,0.02145,0.02343,356767683.69999999
1599091200,0.02345,0.02372,0.018,0.01908,361589222.19999999
1599177600,0.01909,0.01997,0.01741,0.01924,371667507
1599264000,0.01926,0.02006,0.01695,0.01797,288347595.30000001
1599350400,0.01792,0.01911,0.01709,0.01868,174804590.90000001
1599436800,0.01871,0.01894,0.01709,0.0188,179701538.59999999
1599523200,0.01883,0.0191,0.01756,0.01821,119678364.90000001
1599609600,0.01821,0.02072,0.01788,0.02005,269499222.39999998
1599696000,0.02004,0.02151,0.0199,0.02038,196783475.09999999
1599782400,0.02038,0.02147,0.01959,0.02107,163296295.5
1599868800,0.02106,0.02124,0.02053,0.02098,109458906.09999999
1599955200,0.02093,0.02129,0.01902,0.01976,175791387.90000001
1600041600,0.01978,0.02039,0.0195,0.02009,121197785.8
1600128000,0.02009,0.0217,0.02002,0.02045,252149993.5
1600214400,0.02042,0.02046,0.0188,0.01981,151845951.09999999
1600300800,0.01982,0.0205,0.01937,0.02044,187000805
1600387200,0.02044,0.02175,0.01984,0.02103,249725460.30000001
1600473600,0.02106,0.02158,0.02051,0.02088,133122121.90000001
1600560000,0.02088,0.02262,0.02035,0.02188,243664428.5
1600646400,0.02188,0.0235,0.01831,0.01881,614180124.60000002
1600732800,0.01877,0.0197,0.01852,0.01959,106705778.7
1600819200,0.01962,0.01982,0.0174,0.01769,145051539.90000001
1600905600,0.01765,0.01904,0.01724,0.01895,173656070.30000001
1600992000,0.01895,0.01955,0.01801,0.01912,111855055.40000001
1601078400,0.01915,0.01938,0.01828,0.01883,96681807.8
1601164800,0.01883,0.01918,0.01803,0.01875,124269330.90000001
1601251200,0.01875,0.0205,0.01862,0.01884,305552527.89999998
1601337600,0.01889,0.02006,0.01849,0.01962,172942025.09999999
1601424000,0.01964,0.02038,0.01901,0.02014,134536691.09999999
1601510400,0.02014,0.0205,0.0182,0.01898,254178905.80000001
1601596800,0.01895,0.0191,0.01733,0.01819,139256775.80000001
1601683200,0.01821,0.01876,0.0179,0.01849,54808533.8
1601769600,0.01848,0.019,0.01817,0.01858,51237012.9
1601856000,0.01858,0.01898,0.01844,0.01884,64411509
1601942400,0.01885,0.01887,0.01688,0.01716,132541888.5
1602028800,0.01709,0.01755,0.01645,0.01695,132167288.8
1602115200,0.01695,0.01695,0.0154,0.01662,250575783.59999999
1602201600,0.01663,0.01752,0.01617,0.01705,197117415.09999999
1602288000,0.01705,0.01779,0.0169,0.0172,161214334.40000001
1602374400,0.01721,0.01808,0.01714,0.0178,99892086.59999999
1602460800,0.0178,0.0189,0.01768,0.01785,140536795.59999999
1602547200,0.01782,0.01796,0.01737,0.01768,93756704.2
1602633600,0.01767,0.01799,0.01703,0.01712,81381987.90000001
1602720000,0.01714,0.01747,0.01653,0.01718,74064902.3
1602806400,0.01717,0.01717,0.01597,0.01622,91864069.09999999
1602892800,0.01623,0.01678,0.01599,0.01673,37541012.4
1602979200,0.01671,0.01705,0.01646,0.01688,52315466
1603065600,0.01689,0.01691,0.0161,0.01624,81910102.3
1603152000,0.01624,0.01637,0.01532,0.01559,118488495.40000001
1603238400,0.01559,0.01681,0.01553,0.01633,148083204.90000001
1603324800,0.01632,0.0179,0.0161,0.01735,286657325.39999998
1603411200,0.01734,0.01752,0.01643,0.01701,113145694.90000001
1603497600,0.01704,0.01774,0.0168,0.01767,80069438.2
1603584000,0.01766,0.01794,0.01713,0.01727,104352845.09999999
1603670400,0.01727,0.01774,0.01609,0.01652,155351572.30000001
1603756800,0.01653,0.01664,0.01558,0.01582,242460761
1603843200,0.01582,0.01613,0.01482,0.01506,175890100.59999999
1603929600,0.01503,0.01539,0.01364,0.01383,185857309.09999999
1604016000,0.01383,0.0141,0.01291,0.01385,258312006.59999999
1604102400,0.01382,0.01423,0.01359,0.01374,86813966.7
1604188800,0.01371,0.01433,0.01355,0.01414,81436167.3
1604275200,0.01415,0.01445,0.01332,0.01368,107737148.8
1604361600,0.01369,0.01374,0.01255,0.01273,184271596.5
1604448000,0.01273,0.01275,0.01169,0.01222,226866873.30000001
1604534400,0.01223,0.01367,0.01209,0.01343,262910612.90000001
1604620800,0.01342,0.0159,0.01336,0.01548,434281102
1604707200,0.01547,0.01715,0.01381,0.01436,473974536.10000002
1604793600,0.01438,0.01625,0.01412,0.0157,189324317
1604880000,0.0157,0.01676,0.01529,0.01559,242471214.90000001
1604966400,0.01559,0.01752,0.01539,0.01724,373471182
1605052800,0.01727,0.01782,0.0165,0.01654,171938335.90000001
1605139200,0.01656,0.01741,0.01559,0.01587,185475129.19999999
1605225600,0.01588,0.01719,0.01575,0.01692,125342806.5
1605312000,0.01691,0.01692,0.01596,0.01671,82992929.59999999
1605398400,0.01672,0.01709,0.01581,0.01641,134026685.59999999
1605484800,0.01641,0.01687,0.01621,0.01663,94821114
1605571200,0.01664,0.01823,0.01658,0.01766,290923790.5
1605657600,0.01765,0.01882,0.01621,0.01702,311174721.30000001
1605744000,0.01703,0.01813,0.01673,0.01723,201264940.80000001
1605830400,0.01724,0.01839,0.01716,0.01791,207133610.69999999
1605916800,0.01791,0.0199,0.01762,0.01989,309376921.5
1606003200,0.01989,0.02018,0.01791,0.01913,375951508
1606089600,0.01913,0.022,0.0188,0.02113,392494138.60000002
1606176000,0.02113,0.02257,0.02034,0.0216,388482407.69999999
1606262400,0.02163,0.0239,0.0202,0.02087,337565839.5
1606348800,0.02086,0.02153,0.01559,0.01775,575952187.89999998
1606435200,0.01771,0.01861,0.01666,0.01766,153542553.5
1606521600,0.01769,0.01899,0.01716,0.01872,120310834
1606608000,0.01872,0.01896,0.01821,0.01888,121665786.59999999
1606694400,0.01888,0.01976,0.01843,0.0196,189586178.80000001
1606780800,0.01962,0.0201,0.01756,0.01863,217341489.30000001
1606867200,0.01861,0.0195,0.01821,0.01932,104697094.90000001
1606953600,0.01931,0.02098,0.019,0.02078,200834235.90000001
1607040000,0.02079,0.02175,0.01855,0.01885,255554150.69999999
1607126400,0.01884,0.01973,0.0183,0.01968,98489699.2
1607212800,0.01967,0.02013,0.01891,0.01956,122151296.59999999
1607299200,0.01952,0.01958,0.01892,0.01915,63689400.7
1607385600,0.01916,0.01916,0.01736,0.0176,129482810.3
1607472000,0.01761,0.01818,0.01655,0.01808,129518712.59999999
1607558400,0.01809,0.0184,0.01722,0.0177,72450025.09999999
1607644800,0.01772,0.01799,0.01696,0.01744,88550307.90000001
1607731200,0.01744,0.0181,0.01736,0.01785,74414909.90000001
1607817600,0.01788,0.01843,0.01783,0.01817,72571353
1607904000,0.01816,0.0186,0.01793,0.01839,82934693.90000001
1607990400,0.01838,0.01987,0.0183,0.01945,251760172.80000001
1608076800,0.01945,0.01986,0.01872,0.0195,193156092.69999999
1608163200,0.01951,0.0198,0.01825,0.01896,318097005.39999998
1608249600,0.01896,0.0208,0.01864,0.02055,213542460.19999999
1608336000,0.02056,0.02083,0.01967,0.0199,190882341.19999999
1608422400,0.01989,0.02013,0.01871,0.01918,145723013.59999999
1608508800,0.01921,0.0198,0.01782,0.01808,160038180.59999999
1608595200,0.01809,0.01882,0.0174,0.01861,101817183.59999999
1608681600,0.01861,0.01874,0.0144,0.01522,219098696.59999999
1608768000,0.01521,0.0166,0.01468,0.01641,168625948.19999999
1608854400,0.01643,0.01715,0.01578,0.01662,163846236.09999999
1608940800,0.0166,0.01981,0.01626,0.01926,255508230
1609027200,0.01933,0.02068,0.01765,0.01832,359122033.89999998
1609113600,0.01833,0.01963,0.01803,0.01887,210510501.09999999
1609200000,0.01885,0.01912,0.01775,0.01845,156872095.80000001
1609286400,0.01845,0.019,0.01779,0.01808,125993421.7
1609372800,0.01808,0.01809,0.01685,0.01758,151281694
1609459200,0.01758,0.01873,0.0173,0.01777,138747556.5
1609545600,0.01776,0.0196,0.01715,0.01904,271358492.5
1609632000,0.01906,0.0207,0.01878,0.01997,285691847.80000001
1609718400,0.01997,0.02499,0.01951,0.02468,660725286.70000005
1609804800,0.02468,0.02708,0.02351,0.0244,915763524.60000002
1609891200,0.02439,0.03673,0.02385,0.03555,1814721042.20000005
1609977600,0.03553,0.04033,0.0299,0.03297,1144840735.79999995
1610064000,0.03297,0.035,0.02738,0.03159,691258052.70000005
1610150400,0.03154,0.0347,0.03052,0.03346,357758188.89999998
1610236800,0.03343,0.03449,0.02732,0.03024,555898080.60000002
1610323200,0.0302,0.03033,0.02281,0.02593,524541460.80000001
1610409600,0.02593,0.0289,0.02501,0.02609,306107664.19999999
1610496000,0.02608,0.03059,0.02467,0.02992,319369040.19999999
1610582400,0.02992,0.033,0.029,0.03286,335461457.5
1610668800,0.03278,0.03685,0.02912,0.03402,507871186.60000002
1610755200,0.03401,0.03637,0.03161,0.03271,404737101.80000001
1610841600,0.03269,0.0348,0.03058,0.03416,352925246
1610928000,0.03413,0.038,0.03333,0.03612,381138242.30000001
1611014400,0.03614,0.03624,0.03188,0.03229,342406920.5
1611100800,0.03234,0.0348,0.03021,0.03443,390493898.89999998
1611187200,0.03444,0.03502,0.02813,0.0286,423085997.39999998
1611273600,0.02867,0.03295,0.02635,0.03119,311314570
1611360000,0.03118,0.03521,0.03054,0.03403,455653448.80000001
1611446400,0.03403,0.0352,0.03215,0.0331,258100225.80000001
1611532800,0.03307,0.03685,0.03272,0.03273,333194082.39999998
1611619200,0.03278,0.04478,0.0318,0.0433,1428010609.70000005
1611705600,0.04335,0.04833,0.03748,0.04175,1282626953
1611792000,0.04175,0.04459,0.03823,0.03856,595524671.20000005
1611878400,0.03858,0.0435,0.0373,0.04016,675782317.89999998
1611964800,0.04025,0.04689,0.039,0.03999,632562406.29999995
1612051200,0.03996,0.04038,0.03598,0.03831,325374028.89999998
1612137600,0.03828,0.04138,0.0362,0.0409,348324105.60000002
1612224000,0.04092,0.04139,0.03916,0.04105,216963135.80000001
1612310400,0.04107,0.04439,0.03975,0.04382,293807439.69999999
1612396800,0.0438,0.0498,0.039,0.04737,538428959.79999995
1612483200,0.04738,0.05642,0.04571,0.05481,651052079.10000002
1612569600,0.05487,0.05572,0.04646,0.0525,490949915.69999999
1612656000,0.05255,0.069,0.04783,0.06646,750740437.70000005
1612742400,0.06645,0.08,0.06,0.07118,974652510.89999998
1612828800,0.07115,0.108,0.069,0.09864,1076998438.29999995
1612915200,0.09863,0.1469,0.09635,0.11585,1888825126.5999999
1613001600,0.11587,0.13845,0.112,0.12333,679724272.5
1613088000,0.12332,0.1298,0.11354,0.12071,458722829.39999998
1613174400,0.12069,0.1259,0.10476,0.1115,443818680.19999999
1613260800,0.11155,0.11597,0.09422,0.10002,435675175.30000001
1613347200,0.10055,0.11977,0.08149,0.10717,795291029.10000002
1613433600,0.10749,0.11588,0.10069,0.10899,464345137.30000001
1613520000,0.10864,0.1195,0.09529,0.11213,514912629.19999999
1613606400,0.11215,0.13395,0.11212,0.12214,582538582.70000005
1613692800,0.12237,0.16539,0.1172,0.15327,747308914.10000002
1613779200,0.15339,0.201,0.13,0.14443,1518699825.9000001
1613865600,0.14402,0.18471,0.13879,0.16231,788793761.79999995
1613952000,0.16233,0.16757,0.11996,0.15217,794306581.20000005
1614038400,0.15214,0.15296,0.099,0.13672,872448639.89999998
1614124800,0.13673,0.17151,0.12724,0.1602,760692851.5
1614211200,0.16021,0.2218,0.15858,0.17564,1277626457.29999995
1614297600,0.17564,0.20337,0.15942,0.19036,1129911803.29999995
1614384000,0.19067,0.23171,0.18833,0.1971,988975732.89999998
1614470400,0.19717,0.23399,0.1716,0.2329,1048606178.29999995
1614556800,0.23291,0.25402,0.21607,0.2501,923912729.70000005
1614643200,0.24928,0.2505,0.21026,0.23264,498124592.5
1614729600,0.23227,0.238,0.21846,0.22302,331005470.69999999
1614816000,0.22278,0.23625,0.19251,0.19877,400721256
1614902400,0.19884,0.224,0.18288,0.21233,395489429.10000002
1614988800,0.21236,0.22919,0.20526,0.21215,223410617.19999999
1615075200,0.21229,0.22249,0.20707,0.21235,159554655.19999999
1615161600,0.21209,0.22148,0.20472,0.21746,182254757.40000001
1615248000,0.21747,0.308,0.21544,0.299,899319214.79999995
1615334400,0.29921,0.3405,0.28,0.28678,859362194.29999995
1615420800,0.28671,0.54344,0.27912,0.40884,1398092193.4000001
1615507200,0.40916,0.505,0.39591,0.41354,1098461833.70000005
1615593600,0.41356,0.47,0.41057,0.42474,539596767.10000002
1615680000,0.42526,0.44049,0.37486,0.38043,381854830.19999999
1615766400,0.38041,0.43098,0.37823,0.3911,412939725.39999998
1615852800,0.39101,0.396,0.34452,0.37275,311878310.69999999
1615939200,0.37275,0.42676,0.37141,0.40081,418128933.39999998
1616025600,0.40132,0.43701,0.385,0.38919,221617738.5
1616112000,0.38919,0.4235,0.375,0.40991,177038122.90000001
1616198400,0.40992,0.42,0.38263,0.38276,148386219.5
1616284800,0.38276,0.4095,0.36402,0.38016,152444599.40000001
1616371200,0.38044,0.38422,0.321,0.34594,152178072.5
1616457600,0.34594,0.36456,0.32557,0.32987,146387420.59999999
1616544000,0.32977,0.37883,0.30136,0.32213,268467295.69999999
1616630400,0.32151,0.33769,0.29743,0.30078,193177201.09999999
1616716800,0.3004,0.34168,0.30017,0.33668,166637476.09999999
1616803200,0.3361,0.35676,0.331,0.33195,159556262.80000001
1616889600,0.33195,0.35561,0.32837,0.34624,163937153.09999999
1616976000,0.34591,0.42396,0.33719,0.38456,395274991
1617062400,0.38445,0.38869,0.36023,0.37122,178760273.09999999
1617148800,0.37118,0.38267,0.33637,0.35995,205426687.5
1617235200,0.36039,0.38,0.35205,0.36343,144495789.5
1617321600,0.36302,0.39545,0.35717,0.38249,190017129.90000001
1617408000,0.38274,0.3986,0.34976,0.35134,177150608.5
1617494400,0.35158,0.37216,0.34359,0.36072,112252653.5
1617580800,0.36085,0.37094,0.34784,0.37011,151891139.40000001
1617667200,0.37006,0.38979,0.36039,0.37426,223782074.90000001
1617753600,0.3743,0.37609,0.30871,0.33755,226550572.80000001
1617840000,0.33754,0.361,0.33558,0.3559,119886556.40000001
1617926400,0.35576,0.3836,0.34968,0.36713,134530015.19999999
1618012800,0.36713,0.37567,0.34751,0.35775,115544460.3
1618099200,0.35775,0.37,0.35,0.3692,84046681.90000001
1618185600,0.36939,0.373,0.34952,0.35732,89960763.5
1618272000,0.35733,0.424,0.35722,0.42281,438845709
1618358400,0.42281,0.44972,0.36925,0.41376,327156476.60000002
1618444800,0.41381,0.459,0.40093,0.43962,296099371.10000002
1618531200,0.44,0.46738,0.40725,0.43532,260226545
1618617600,0.4349,0.43906,0.39914,0.40185,144189818.40000001
1618704000,0.40224,0.40609,0.26055,0.36329,292296111.5
1618790400,0.36328,0.38686,0.32452,0.3254,168553438
1618876800,0.32564,0.35166,0.2963,0.34227,171372502.19999999
1618963200,0.34226,0.38287,0.32767,0.35664,183698864.09999999
1619049600,0.35702,0.42159,0.3434,0.34929,534467505.19999999
1619136000,0.34929,0.4,0.29501,0.3815,354781884.5
1619222400,0.38151,0.39115,0.33717,0.35421,148419267.30000001
1619308800,0.35421,0.405,0.344,0.38426,226117229
1619395200,0.38435,0.57554,0.37871,0.53696,1095815368.4000001
1619481600,0.53654,0.849,0.53429,0.8284,1169955529.20000005
1619568000,0.8284,0.8972,0.674,0.777,1837511227.5999999
1619654400,0.77708,0.93,0.74182,0.89196,1177393781.0999999
1619740800,0.89191,0.94707,0.78128,0.82066,799217157.70000005
1619827200,0.82044,0.84,0.769,0.78531,392955117.30000001
1619913600,0.78531,0.82795,0.74,0.82132,312057554.60000002
1620000000,0.82208,0.87,0.77638,0.79482,300583192.69999999
1620086400,0.79469,0.79891,0.6872,0.70375,305417946.10000002
1620172800,0.70343,0.83655,0.7005,0.80978,313079558.60000002
1620259200,0.80977,0.814,0.72166,0.76126,192688668.19999999
1620345600,0.76126,0.81004,0.73022,0.75002,199810386.90000001
1620432000,0.75017,0.84988,0.73003,0.84888,251853040.19999999
1620518400,0.84888,1.05798,0.78762,0.96945,1049416756
1620604800,0.96966,1.00709,0.77142,0.8747,431120037.30000001
1620691200,0.87522,1.09,0.8,1.06343,493680497
1620777600,1.06373,1.22855,1,1.05098,743670529.20000005
1620864000,1.04911,1.18462,0.95,1.05366,576024615.29999995
1620950400,1.05352,1.51716,1.04242,1.47376,721329895.70000005
1621036800,1.47357,1.89,1.46509,1.59501,1050153449.39999998
1621123200,1.59501,1.833,1.46,1.72443,578181529.5
1621209600,1.72424,1.788,1.48,1.72678,569061849.60000002
1621296000,1.72899,2.7,1.705,2.44124,1185132477.70000005
1621382400,2.44124,2.64718,1.03447,1.61982,1984362819
1621468800,1.62,2.19999,1.33,1.83289,1123879996.5999999
1621555200,1.82785,1.97,1.19222,1.4835,925730809.10000002
1621641600,1.48351,1.62,1.12521,1.1907,772835088.60000002
1621728000,1.19293,1.25777,0.74503,1.0731,1361857121.20000005
1621814400,1.07306,1.98152,1.06163,1.74861,2248051319.4000001
1621900800,1.7473,1.948,1.511,1.93463,1411469800.0999999
1621987200,1.93365,2.43832,1.83352,2.20646,1479019507.4000001
1622073600,2.20664,2.26826,1.85605,2.03704,1042765236.89999998
1622160000,2.03874,2.061,1.6633,1.81759,1169728147.4000001
1622246400,1.81705,1.90715,1.51495,1.69553,855389320.79999995
1622332800,1.69563,1.9721,1.54815,1.86437,915474203.29999995
1622419200,1.86425,1.93565,1.744,1.87126,678672722.79999995
1622505600,1.87147,1.9852,1.7614,1.82485,490146867.5
1622592000,1.82492,1.89,1.7496,1.7996,363997932.60000002
1622678400,1.79913,1.885,1.761,1.82434,311112075.60000002
1622764800,1.82434,1.825,1.55009,1.63024,533838609.60000002
1622851200,1.63126,1.697,1.44138,1.52665,335352372.89999998
1622937600,1.52723,1.59126,1.5109,1.58189,218352782.30000001
1623024000,1.58158,1.728,1.456,1.48478,450188736.89999998
1623110400,1.48529,1.52408,1.27644,1.47931,627472738.39999998
1623196800,1.47934,1.53379,1.35222,1.49033,452418224.80000001
1623283200,1.49032,1.4999,1.35222,1.36286,274048314.80000001
1623369600,1.36259,1.38304,1.23,1.2507,246762987
1623456000,1.2502,1.39878,1.16,1.33727,426962681.60000002
1623542400,1.33717,1.4935,1.31132,1.46641,390005058.60000002
1623628800,1.46641,1.6,1.41349,1.54737,372135319.19999999
1623715200,1.54793,1.71,1.533,1.62868,504587100.80000001
1623801600,1.62787,1.63989,1.44764,1.4786,356518743.60000002
1623888000,1.47892,1.55824,1.45331,1.50324,265325604.40000001
1623974400,1.50324,1.514,1.30302,1.38,320044401.60000002
1624060800,1.37972,1.43257,1.34835,1.35812,231250441
1624147200,1.35858,1.43821,1.28055,1.39814,258404841.59999999
1624233600,1.39858,1.41083,1.08266,1.09807,477073488
1624320000,1.09802,1.23821,0.928,1.07596,871420354
1624406400,1.07503,1.25,1.0271,1.17646,436699313.80000001
1624492800,1.17707,1.24,1.1341,1.20227,263877652
1624579200,1.20241,1.2345,1.0368,1.03904,308460097.30000001
1624665600,1.03981,1.1037,1.00531,1.07699,236630568.19999999
1624752000,1.07699,1.11438,1.03411,1.11376,210798965.69999999
1624838400,1.11408,1.16518,1.08637,1.12095,218281146.40000001
1624924800,1.12095,1.24985,1.115,1.17193,284862170.39999998
1625011200,1.17223,1.18157,1.07933,1.16878,217466755
1625097600,1.16874,1.16941,1.05987,1.07275,151549036
1625184000,1.07275,1.10984,1.04264,1.10263,126537636.7
1625270400,1.10201,1.1465,1.0793,1.11802,118486894.7
1625356800,1.11819,1.17947,1.09466,1.14733,132086411.3
1625443200,1.14769,1.14999,1.08,1.10063,126985673.8
1625529600,1.10051,1.1648,1.1,1.13028,139315705.90000001
1625616000,1.13028,1.17756,1.12503,1.128,153052469.5
1625702400,1.12801,1.13287,1.0164,1.04172,147649631.40000001
1625788800,1.04142,1.0695,1.00265,1.052,111501986.40000001
1625875200,1.05151,1.07165,1.01905,1.0302,77935874.2
1625961600,1.03009,1.05989,1.0202,1.04231,57655857.3
1626048000,1.04324,1.0495,0.96198,0.99456,115406267.90000001
1626134400,0.99486,0.99573,0.93666,0.94572,104117684.5
1626220800,0.94589,0.96594,0.86824,0.92959,157306893.09999999
1626307200,0.92939,0.94568,0.85725,0.87913,116311869.3
1626393600,0.87896,0.89741,0.81,0.81149,122539550.40000001
1626480000,0.81164,0.82219,0.7829,0.80126,128200443.59999999
1626566400,0.80124,0.85998,0.789,0.7937,116539208.3
1626652800,0.79337,0.8,0.72836,0.73285,120374943.09999999
1626739200,0.73322,0.7385,0.621,0.68892,370871474.80000001
1626825600,0.68901,0.945,0.66838,0.88833,713823532.39999998
1626912000,0.88886,0.93333,0.84266,0.88062,424463228.60000002
1626998400,0.88044,0.95771,0.85917,0.94856,310882779.89999998
1627084800,0.94858,0.98676,0.91023,0.94834,239737503.69999999
1627171200,0.94795,0.9649,0.8859,0.9391,178160974
1627257600,0.9391,1.13499,0.93057,1.01403,606612371
1627344000,1.01413,1.06346,0.93775,1.04,349544062.69999999
1627430400,1.04059,1.0586,0.9911,1.01803,200269460.59999999
1627516800,1.01803,1.04341,0.98915,1.02794,114617282.3
1627603200,1.02787,1.07133,0.99496,1.06595,176127462.80000001
1627689600,1.06612,1.1,1.02445,1.08246,149055600.30000001
1627776000,1.08248,1.135,1.04118,1.04943,217134999.5
1627862400,1.04963,1.07994,1.02,1.0454,134379932.5
1627948800,1.04553,1.06,1.005,1.02249,109219073.2
1628035200,1.02249,1.07096,1.00844,1.05387,112676829.2
1628121600,1.05341,1.07453,1.011,1.06558,138199453
1628208000,1.06561,1.09797,1.03515,1.08093,119365962.59999999
1628294400,1.08096,1.19662,1.06858,1.16618,276589477.69999999
1628380800,1.16647,1.1796,1.06844,1.08129,165071670
1628467200,1.08142,1.15861,1.03802,1.12629,171591288.40000001
1628553600,1.12626,1.17888,1.10852,1.15611,198586008.09999999
1628640000,1.15642,1.42709,1.15256,1.37115,489110484.5
1628726400,1.37148,1.47929,1.25,1.32175,367785059.39999998
1628812800,1.32168,1.51597,1.31454,1.51075,293333695.19999999
1628899200,1.511,1.51249,1.40301,1.4416,206977533.19999999
1628985600,1.44134,1.486,1.36739,1.46666,165026629.90000001
1629072000,1.46666,1.56,1.4135,1.41963,250983686.69999999
1629158400,1.41924,1.533,1.33,1.34998,248378838.59999999
1629244800,1.34998,1.40949,1.27189,1.33364,207837866.40000001
1629331200,1.33419,1.4707,1.3004,1.47056,167895431.90000001
1629417600,1.47055,1.56893,1.45067,1.54956,232074045.30000001
1629504000,1.54942,1.7,1.51182,1.58324,260862252
1629590400,1.583,1.6686,1.55557,1.62299,163992144
1629676800,1.62299,1.68612,1.59006,1.62482,149791238.59999999
1629763200,1.62367,1.63,1.43515,1.47371,168472769.09999999
1629849600,1.47434,1.55352,1.41934,1.52737,130368043.8
1629936000,1.52701,1.54773,1.362,1.372,143533351.40000001
1630022400,1.372,1.52,1.35,1.518,142531594.59999999
1630108800,1.519,1.53,1.441,1.458,78274762.8
1630195200,1.458,1.483,1.394,1.418,85334115.2
1630281600,1.419,1.421,1.304,1.319,146994160.59999999
1630368000,1.318,1.417,1.301,1.336,179349793.5
1630454400,1.337,1.5,1.31,1.47,262482700.19999999
1630540800,1.47,1.52,1.428,1.445,143859302.59999999
1630627200,1.445,1.502,1.403,1.457,122433630.3
1630713600,1.457,1.744,1.446,1.739,321325026.80000001
1630800000,1.738,1.798,1.634,1.68,277681074.80000001
1630886400,1.68,1.718,1.561,1.643,186068467.40000001
1630972800,1.643,1.698,1.111,1.362,561949825.60000002
1631059200,1.361,1.382,1.183,1.334,281137276.39999998
1631145600,1.334,1.455,1.282,1.367,209323000.09999999
1631232000,1.367,1.5,1.266,1.304,206827240.30000001
1631318400,1.304,1.372,1.276,1.316,105837460.3
